относительная компактность,площадь поверхности,площадь сплошной стены,зона крыши,общая высота,отопительная нагрузка,отношение стенной площади ко всей площади дома,отношение остекленния ко всей площади дома,отношение площади крыши ко всей площади дома
0.001068810491454305,0.8618130165270789,0.46405316274535013,0.19887992689086434,0.0013529246727269685,0.04874587595835267,0.0007284979006991367,2.1239005851286787e-07,0.0003122133860139158
0.0009596737263857281,0.8352949605317884,0.525926456631126,0.15468425195033117,0.0012627285873496423,0.04187207995651414,0.0007950513327757007,1.908886753363027e-07,0.00023383862728697079
0.0009597118498229753,0.8353281429709186,0.5259473492779858,0.1546903968464664,0.0012627787497670726,0.04091403149245315,0.0007950829165200088,1.9089625846818936e-07,0.00023384791662353196
0.0009596757548039476,0.8352967260563308,0.5259275682576897,0.15468457889932052,0.0012627312563209838,0.04182165920935098,0.000795053013239138,1.9088907880891668e-07,0.0002338391215409229
0.0009597113539081677,0.8353277113292801,0.5259470775036208,0.15469031691282964,0.001262778097247589,0.040926638131794355,0.000795082505674408,1.908961598257882e-07,0.00023384779578659054
0.0009722120226244998,0.9012668209735227,0.3218810074905438,0.28969290674148945,0.0,0.013689796318577415,0.00046921429663344586,1.915160394422228e-07,0.0004222928669701013
0.0009722113218479781,0.9012661713347473,0.32188077547669547,0.2896926979290259,0.0,0.013742338414229529,0.00046921395842083885,1.9151590139626074e-07,0.000422292562578755
0.0009722137628256247,0.9012684341869981,0.3218815836382136,0.28969342527439224,0.0,0.013558440584270874,0.00046921513649885366,1.9151638224443006e-07,0.00042229362284896833
0.0009722114972936821,0.9012663339776567,0.3218808335634488,0.28969275020710394,0.0,0.01372920290097159,0.00046921404309540645,1.9151593595730873e-07,0.0004222926387858658
0.0008972440544535448,0.8978759164637234,0.34057362348623993,0.27865114648874173,0.0,0.013446023576599603,0.00047934359392855724,1.7786404227404724e-07,0.00039219021321427414
0.000897242830188581,0.8978746913366012,0.3405731587828487,0.27865076627687624,0.0,0.013547103013551534,0.0004793429398773381,1.778637995834279e-07,0.0003921896780814585
0.0008972454207959043,0.8978772837682958,0.34057414211900877,0.27865157082464354,0.0,0.01333230871746027,0.00047934432388319314,1.7786431312919972e-07,0.00039219081044988537
0.0008972434434667519,0.8978753050466581,0.34057339156942207,0.27865095673861806,0.0,0.013496563346795649,0.00047934326751502047,1.7786392115585177e-07,0.0003921899461486531
0.0008395843946170259,0.8943398986137885,0.3577359594455154,0.26830196958413655,0.0,0.013932233794731807,0.00048671559108233393,1.6554952077630403e-07,0.0003650366933117504
0.0008395842522236209,0.8943397469338572,0.35773589877354284,0.26830192408015713,0.0,0.01394439931954014,0.0004867155085354325,1.6554949269912668e-07,0.0003650366314015743
0.0008395862344258882,0.8943418584101853,0.35773674336407413,0.2683025575230556,0.0,0.01377408141116095,0.0004867166576381961,1.6554988355040682e-07,0.0003650374932286471
0.0008395838242980019,0.8943392911000456,0.3577357164400182,0.2683017873300137,0.0,0.013980895856788468,0.0004867152604626099,1.655494083206156e-07,0.0003650364453469574
0.0007740453591922108,0.8907385610704304,0.3735355256101805,0.25860151773012496,0.0,0.01342851418598608,0.0004918176769060968,1.5441685303174155e-07,0.0003404891609349901
0.0007740457244244396,0.8907389813641846,0.3735357018624,0.2586016397508923,0.0,0.01339333662564712,0.0004918179089695852,1.544169258931194e-07,0.00034048932159432823
0.0007740468143750256,0.8907402356330787,0.3735362278461298,0.25860200389347443,0.0,0.013287803646771273,0.0004918186015090583,1.5441714333094452e-07,0.0003404898010447327
0.0007740456027867721,0.8907388413887173,0.37353564316301047,0.2586015991128534,0.0,0.013405062484625462,0.0004918178316826998,1.544169016272213e-07,0.00034048926808802294
0.000724117479365043,0.8870439122221777,0.3880817115972027,0.24948110031248746,0.0,0.017435391182836425,0.0004950021831596974,1.4431550529437242e-07,0.00031821568917409117
0.0007241207403394923,0.887047906915878,0.38808345927569665,0.2494822238200907,0.0,0.017175238809927332,0.0004950044123414498,1.4431615520158888e-07,0.00031821712221950343
0.0007241184770219348,0.8870451343518702,0.38808224627894317,0.24948144403646347,0.0,0.0173562147461195,0.0004950028651517132,1.4431570412586393e-07,0.00031821612759752994
0.000724120599576762,0.8870477344815335,0.3880833838356709,0.2494821753229313,0.0,0.01718654985557971,0.0004950043161169272,1.443161271477922e-07,0.00031821706036088174
0.0006774781799978407,0.8834534008520228,0.40156972766001037,0.24094183659600624,0.0,0.014074062836084174,0.0004966848826963641,1.3515234903302424e-07,0.00029801092961781846
0.0006774769239190801,0.8834517628848004,0.40156898312945477,0.24094138987767286,0.0,0.014205161307980713,0.0004966839618175074,1.3515209845374354e-07,0.0002980103770905044
0.0006774772390301452,0.8834521737997941,0.4015691699089973,0.2409415019453984,0.0,0.014172386758420941,0.0004966841928373498,1.3515216131628567e-07,0.0002980105157024099
0.0006774765026392057,0.8834512135222545,0.4015687334192066,0.24094124005152395,0.0,0.014248860636153616,0.0004966836529612945,1.351520144112366e-07,0.00029801019177677667
0.0016245726116732037,0.852900621128432,0.48737178350196114,0.18276441881323544,0.0016577271547685755,0.04024961531778101,0.0009472726598677573,3.2220158498903314e-07,0.00035522724745040896
0.001624559572146694,0.8528937753770143,0.4873678716440082,0.18276295186650307,0.0016577138491292796,0.04044821791875442,0.0009472650566453026,3.2219899885894644e-07,0.00035522439624198845
0.0016245909748215097,0.8529102617812927,0.48737729244645295,0.18276648466741985,0.00165774589267501,0.039968253472394494,0.0009472833672428628,3.222052269533547e-07,0.0003552312627160736
0.0016245650130572106,0.8528966318550355,0.48736950391716316,0.1827635639689362,0.0016577194010787863,0.040365467416268445,0.0009472682291878778,3.222000779550605e-07,0.0003552255859454542
0.0013649360348434545,0.8546016173714296,0.48303569677515584,0.18578296029813685,0.001516595594270505,0.042570838331173075,0.0008572062054572418,2.6913852604622983e-07,0.0003296946944066315
0.0013648518190573576,0.8545488889320233,0.48300589374418706,0.18577149759391812,0.0015165020211748417,0.04399372363428216,0.0008571533163162148,2.6912192035045993e-07,0.0003296743524293134
0.0013647956930131681,0.8545137477921336,0.4829860313607712,0.18576385821568123,0.0015164396589035201,0.04491694269672227,0.0008571180680759027,2.6911085339902756e-07,0.0003296607954138087
0.0013648481742315512,0.8545466068660879,0.4830046038808323,0.1857710014926278,0.0015164979713683901,0.04405426606825173,0.000857151027295177,2.6912120166253597e-07,0.0003296734720366065
0.0012757387371850923,0.8722492761219004,0.4361246380609502,0.2180623190304751,0.0014834171362617353,0.0376936294324107,0.0007417085681308676,2.5228182589485297e-07,0.0003708542840654338
0.001275661553635257,0.8721965041134083,0.43609825205670416,0.21804912602835208,0.0014833273879479732,0.03926367595898285,0.0007416636939739866,2.5226656257618595e-07,0.0003708318469869933
0.0012756301030629694,0.8721750006988676,0.4360875003494338,0.2180437501747169,0.0014832908175150808,0.03988569008298053,0.0007416454087575404,2.522603431148097e-07,0.0003708227043787702
0.0012756622964521563,0.8721970119928697,0.43609850599643485,0.21804925299821742,0.0014833282516885538,0.039248865539679136,0.0007416641258442769,2.5226670947084253e-07,0.00037083206292213845
0.0011611245422105119,0.8673033928096813,0.4509977642610343,0.2081528142743235,0.0014160055392811123,0.0324690070157159,0.0007363228804261784,2.3118457784181423e-07,0.00033984132942746693
0.0011610750017909044,0.8672663885328402,0.4509785220370769,0.20814393324788164,0.0014159451241352492,0.03375613175938434,0.0007362914645503297,2.311747141445305e-07,0.00033982682979245984
0.0011610565618967697,0.8672526148314287,0.4509713597123429,0.20814062755954288,0.0014159226364594754,0.034222850123225526,0.0007362797709589272,2.311710426872613e-07,0.00033982143275027406
0.0011610733358758214,0.8672651441755375,0.45097787497127945,0.20814363460212898,0.0014159430925314897,0.03379856161872666,0.0007362904081163747,2.3117438245412077e-07,0.00033982634220755753
0.0010688280526298896,0.8618271766142274,0.4640607874076609,0.19888319460328324,0.0013529469020631512,0.048408440155819556,0.0007285098703416968,2.1239354820457634e-07,0.00031221851586072725
0.0010688489657663968,0.8618440394850566,0.4640698674150305,0.19888708603501307,0.0013529733743878438,0.048003495323280694,0.0007285241246703775,2.123977039855328e-07,0.0003122246248587332
0.0010687433751937951,0.861758898732212,0.46402402239426804,0.198867438168972,0.0013528397154351837,0.05001448427963874,0.0007284521544650989,2.123767214183962e-07,0.0003121937804850424
0.0010687628289030356,0.8617745848243463,0.4640324687515711,0.19887105803638763,0.0013528643403835892,0.04965012129207773,0.0007284654140527018,2.1238058718737664e-07,0.0003121994631654437
0.0009597058887957926,0.8353229545242327,0.5259440824782206,0.15468943602300605,0.0012627709063102535,0.04106530987320945,0.0007950779780471967,1.9089507276043136e-07,0.00023384646413152841
0.0009596676265187556,0.83528965123968,0.5259231137435022,0.15468326874808888,0.0012627205612088888,0.04202334027703182,0.0007950462792796708,1.9088746201192576e-07,0.00023383714096460905
0.0009597153169630822,0.8353311607514196,0.5259492493620049,0.1546909556947073,0.001262783311793529,0.040825784470284794,0.0007950857889070369,1.9089694811693561e-07,0.00023384876144324612
